Id,Label,Source,Target,Weight,Season
,,CERSEI,TYRION,6.0,5.0
,,DAARIO,MOSSADOR,6.0,5.0
,,EDDISON_TOLLETT,SAM,6.0,5.0
,,ELLARIA,OBERYN,6.0,5.0
,,GILLY,JON,6.0,5.0
,,GILLY,SELYSE,6.0,5.0
,,HIGH_SEPTON,LANCEL,6.0,5.0
,,HIGH_SEPTON,QYBURN,6.0,5.0
,,JAIME,TYWIN,6.0,5.0
,,JON,SELYSE,6.0,5.0
,,JORAH,VARYS,6.0,5.0
,,LITTLE_SAM,SAM,6.0,5.0
,,MADAME,MERYN_TRANT,6.0,5.0
,,MANCE,TORMUND,6.0,5.0
,,MYRANDA,WALDA,6.0,5.0
,,MYRCELLA,OBARA,6.0,5.0
,,NYMERIA,OBARA,6.0,5.0
,,OBARA,TYENE,6.0,5.0
,,ROOSE_BOLTON,WALDA,6.0,5.0
,,ALLISER_THORNE,STANNIS,5.0,5.0
,,BRAN,RICKON,5.0,5.0
,,BRAN,THEON,5.0,5.0
,,BRIENNE,CATELYN,5.0,5.0
,,BRONN,NYMERIA,5.0,5.0
,,CATELYN,LITTLEFINGER,5.0,5.0
,,CERSEI,ROBERT,5.0,5.0
,,DAENERYS,OWNER,5.0,5.0
,,DERRYK,GILLY,5.0,5.0
,,DORAN,OBERYN,5.0,5.0
,,EDDISON_TOLLETT,OLLY,5.0,5.0
,,ELLARIA,NYMERIA,5.0,5.0
,,HIGH_SEPTON,MACE,5.0,5.0
,,JON,LORD_OF_BONES,5.0,5.0
,,KEVAN,TOMMEN,5.0,5.0
,,LITTLEFINGER,STANNIS,5.0,5.0
,,MELISANDRE,SAM,5.0,5.0
,,NED,STANNIS,5.0,5.0
,,PODRICK,STANNIS,5.0,5.0
,,RICKON,THEON,5.0,5.0
,,SAM,SELYSE,5.0,5.0
,,ALLISER_THORNE,DAVOS,4.0,5.0
,,ALLISER_THORNE,EDDISON_TOLLETT,4.0,5.0
,,ALLISER_THORNE,MAESTER_AEMON,4.0,5.0
,,ALLISER_THORNE,TORMUND,4.0,5.0
,,AREO,NYMERIA,4.0,5.0
,,AREO,TYENE,4.0,5.0
,,ARYA,MACE,4.0,5.0
,,BARRISTAN,MOSSADOR,4.0,5.0
,,CERSEI,OLYVAR,4.0,5.0
,,CERSEI,ROOSE_BOLTON,4.0,5.0
,,CERSEI,VARYS,4.0,5.0
,,DORNISH_RIDER,JAIME,4.0,5.0
,,EDDISON_TOLLETT,STANNIS,4.0,5.0
,,ELLARIA,TRYSTANE,4.0,5.0
,,GILLY,MAESTER_AEMON,4.0,5.0
,,GILLY,STANNIS,4.0,5.0
,,HIGH_SEPTON,HIGH_SPARROW,4.0,5.0
,,HIGH_SPARROW,RENLY,4.0,5.0
,,HIGH_SPARROW,ROBERT,4.0,5.0
,,HIZDAHR,JORAH,4.0,5.0
,,JAIME,TYENE,4.0,5.0
,,JON,NIGHT_KING,4.0,5.0
,,JORAH,OWNER,4.0,5.0
,,LITTLEFINGER,ROBIN,4.0,5.0
,,LITTLEFINGER,THEON,4.0,5.0
,,LOBODA,TORMUND,4.0,5.0
,,MERYN_TRANT,QYBURN,4.0,5.0
,,MYRANDA,ROOSE_BOLTON,4.0,5.0
,,QUICK,STRONG,4.0,5.0
,,ROBERT,STANNIS,4.0,5.0
,,ROOSE_BOLTON,STANNIS,4.0,5.0
,,ROOSE_BOLTON,TYWIN,4.0,5.0
,,SAM,SHIREEN,4.0,5.0
,,SANSA,YOHN_ROYCE,4.0,5.0
,,THEON,WALDA,4.0,5.0
,,AEGON,MAESTER_AEMON,3.0,5.0
,,AERYS,DAENERYS,3.0,5.0
,,ARYA,NED,3.0,5.0
,,ARYA,TYCHO,3.0,5.0
,,BARRISTAN,GREY_WORM,3.0,5.0
,,BARRISTAN,RHAEGAR,3.0,5.0
,,BRAN,SANSA,3.0,5.0
,,CERSEI,JOFFREY,3.0,5.0
,,CERSEI,OBERYN,3.0,5.0
,,CERSEI,SANSA,3.0,5.0
,,DORAN,TOMMEN,3.0,5.0
,,EDDISON_TOLLETT,JANOS,3.0,5.0
,,GILLY,JANOS,3.0,5.0
,,GREY_WORM,MOSSADOR,3.0,5.0
,,GREY_WORM,TYRION,3.0,5.0
,,JAIME,LOLLYS,3.0,5.0
,,JAIME,OBARA,3.0,5.0
,,JAIME,TYRION,3.0,5.0
,,JAIME,VARYS,3.0,5.0
,,JANOS,OLLY,3.0,5.0
,,JANOS,STANNIS,3.0,5.0
,,JEOR,JON,3.0,5.0
,,JOFFREY,MARGAERY,3.0,5.0
,,JOFFREY,TOMMEN,3.0,5.0
,,JON,OTHELL_YARWYCK,3.0,5.0
,,JON,ROBB,3.0,5.0
,,KEVAN,LANCEL,3.0,5.0
,,KEVAN,PYCELLE,3.0,5.0
,,KEVAN,QYBURN,3.0,5.0
,,LITTLE_SAM,OLLY,3.0,5.0
,,LITTLEFINGER,LYANNA,3.0,5.0
,,LITTLEFINGER,LYSA,3.0,5.0
,,LITTLEFINGER,NED,3.0,5.0
,,LITTLEFINGER,PODRICK,3.0,5.0
,,LITTLEFINGER,YOHN_ROYCE,3.0,5.0
,,LORD_WEEBLY,SAM,3.0,5.0
,,LYANNA,SANSA,3.0,5.0
,,MANCE,MELISANDRE,3.0,5.0
,,NED,ROBERT,3.0,5.0
,,NED,SANSA,3.0,5.0
,,OBARA,OBERYN,3.0,5.0
,,PODRICK,RENLY,3.0,5.0
,,PODRICK,TYRION,3.0,5.0
,,RICKON,SANSA,3.0,5.0
,,ROYCE,SANSA,3.0,5.0
,,SANSA,STANNIS,3.0,5.0
,,SHAE,TYRION,3.0,5.0
,,SHAE,TYWIN,3.0,5.0
,,STANNIS,TORMUND,3.0,5.0
,,AEGON,RHAENYRA,2.0,5.0
,,AERYS,BARRISTAN,2.0,5.0
,,ALLISER_THORNE,DENYS,2.0,5.0
,,ALLISER_THORNE,MANCE,2.0,5.0
,,ARYA,MADAME,2.0,5.0
,,ARYA,MOUNTAIN,2.0,5.0
,,ARYA,SANSA,2.0,5.0
,,ARYA,WALDER,2.0,5.0
,,BARRISTAN,HIZDAHR,2.0,5.0
,,BRIAN,JON,2.0,5.0
,,BRIENNE,ROBERT,2.0,5.0
,,BRIENNE,SELWYN,2.0,5.0
,,BRONN,CERSEI,2.0,5.0
,,BRONN,FALYSE,2.0,5.0
,,CATELYN,NED,2.0,5.0
,,CATELYN,ROBB,2.0,5.0
,,CERSEI,ELLARIA,2.0,5.0
,,CERSEI,JORAH,2.0,5.0
,,CERWYN,RAMSAY,2.0,5.0
,,DAARIO,QUICK,2.0,5.0
,,DAARIO,STRONG,2.0,5.0
,,DAENERYS,QUICK,2.0,5.0
,,DAENERYS,ROBERT,2.0,5.0
,,DAENERYS,STRONG,2.0,5.0
,,DAVOS,EDDISON_TOLLETT,2.0,5.0
,,DAVOS,SAM,2.0,5.0
,,DORAN,OBARA,2.0,5.0
,,DORAN,TYENE,2.0,5.0
,,EDDISON_TOLLETT,GILLY,2.0,5.0
,,EDDISON_TOLLETT,LITTLE_SAM,2.0,5.0
,,EDDISON_TOLLETT,PYP,2.0,5.0
,,EDDISON_TOLLETT,TORMUND,2.0,5.0
,,GILLY,MELISANDRE,2.0,5.0
,,GRENN,PYP,2.0,5.0
,,HIGH_SEPTON,PYCELLE,2.0,5.0
,,HIGH_SPARROW,MERYN_TRANT,2.0,5.0
,,HIGH_SPARROW,SEPTA_UNELLA,2.0,5.0
,,HIZDAHR,OWNER,2.0,5.0
,,HIZDAHR,QUICK,2.0,5.0
,,HIZDAHR,STRONG,2.0,5.0
,,JAIME,LITTLEFINGER,2.0,5.0
,,JAIME,NYMERIA,2.0,5.0
,,JAIME,TOMMEN,2.0,5.0
,,JAQEN,MACE,2.0,5.0
,,JAQEN,MERYN_TRANT,2.0,5.0
,,JEOR,SAM,2.0,5.0
,,JOFFREY,RENLY,2.0,5.0
,,JOFFREY,ROBERT,2.0,5.0
,,JOFFREY,SANSA,2.0,5.0
,,JOFFREY,TYRION,2.0,5.0
,,JOFFREY,TYWIN,2.0,5.0
,,JON,LITTLE_SAM,2.0,5.0
,,JON,LORD_WEEBLY,2.0,5.0
,,JON,ROOSE_BOLTON,2.0,5.0
,,JON,SHIREEN,2.0,5.0
,,JORAH,MOSSADOR,2.0,5.0
,,KARSI,NIGHT_KING,2.0,5.0
,,KEVAN,TYWIN,2.0,5.0
,,LANCEL,OLYVAR,2.0,5.0
,,LANCEL,PYCELLE,2.0,5.0
,,LITTLE_SAM,MELISANDRE,2.0,5.0
,,LITTLE_SAM,STANNIS,2.0,5.0
,,LITTLEFINGER,LORAS,2.0,5.0
,,LITTLEFINGER,MYRANDA,2.0,5.0
,,LITTLEFINGER,OLYVAR,2.0,5.0
,,LITTLEFINGER,RENLY,2.0,5.0
,,LITTLEFINGER,ROBB,2.0,5.0
,,LITTLEFINGER,TOMMEN,2.0,5.0
,,LITTLEFINGER,WALDA,2.0,5.0
,,LOLLYS,TANDA,2.0,5.0
,,LORAS,TYWIN,2.0,5.0
,,LYANNA_MORMONT,STANNIS,2.0,5.0
,,MACE,MERYN_TRANT,2.0,5.0
,,MACE,THIN_MAN,2.0,5.0
,,MACE,TOMMEN,2.0,5.0
,,MAESTER_WOLKAN,ROOSE_BOLTON,2.0,5.0
,,MAGGY,MELARA,2.0,5.0
,,MAGGY,ROBERT,2.0,5.0
,,MAGNAR,SAM,2.0,5.0
,,MANCE,SAM,2.0,5.0
,,MARGAERY,ROBERT,2.0,5.0
,,MELISANDRE,OLLY,2.0,5.0
,,MERYN_TRANT,MOUNTAIN,2.0,5.0
,,MERYN_TRANT,THIN_MAN,2.0,5.0
,,MOSSADOR,TYRION,2.0,5.0
,,NED,THEON,2.0,5.0
,,OLENNA,OLYVAR,2.0,5.0
,,OLYVAR,TOMMEN,2.0,5.0
,,PYCELLE,VARYS,2.0,5.0
,,QUICK,TYRION,2.0,5.0
,,RANDYLL,SAM,2.0,5.0
,,RHAEGAR,ROBERT,2.0,5.0
,,ROBB,SANSA,2.0,5.0
,,ROBB,THEON,2.0,5.0
,,ROBERT,TYWIN,2.0,5.0
,,ROBERT,VARYS,2.0,5.0
,,ROBIN,ROYCE,2.0,5.0
,,ROBIN,SANSA,2.0,5.0
,,STANNIS,STEFFON,2.0,5.0
,,STRONG,TYRION,2.0,5.0
,,THIN_MAN,WAIF,2.0,5.0
,,TOMMEN,TYWIN,2.0,5.0
,,TYCHO,JAQEN,2.0,5.0
,,TYCHO,MERYN_TRANT,2.0,5.0
,,TYCHO,THIN_MAN,2.0,5.0
,,JON,SANSA,151.0,6.0
,,MISSANDEI,TYRION,88.0,6.0
,,TYRION,VARYS,86.0,6.0
,,ARYA,JAQEN,83.0,6.0
,,DAVOS,MELISANDRE,82.0,6.0
,,GREY_WORM,TYRION,81.0,6.0
,,DAVOS,JON,80.0,6.0
,,GILLY,SAM,80.0,6.0
,,BRAN,THREE_EYED_RAVEN,76.0,6.0
,,HIGH_SPARROW,MARGAERY,76.0,6.0
,,THEON,YARA,72.0,6.0
,,DAENERYS,TYRION,69.0,6.0
,,CERSEI,JAIME,66.0,6.0
,,ARYA,LADY_CRANE,64.0,6.0
,,DAARIO,JORAH,60.0,6.0
,,LITTLEFINGER,SANSA,57.0,6.0
,,DAARIO,DAENERYS,54.0,6.0
,,JON,MELISANDRE,54.0,6.0
,,JON,TORMUND,54.0,6.0
,,BRAN,MEERA,51.0,6.0
,,BRIENNE,JAIME,50.0,6.0
,,DAVOS,TORMUND,50.0,6.0
,,HIGH_SPARROW,TOMMEN,49.0,6.0
,,ARYA,WAIF,48.0,6.0
,,CERSEI,TOMMEN,48.0,6.0
,,EDDISON_TOLLETT,JON,48.0,6.0
,,BRIENNE,SANSA,46.0,6.0
,,GREY_WORM,MISSANDEI,44.0,6.0
,,HOUND,RAY,41.0,6.0
,,MARGAERY,OLENNA,40.0,6.0
,,HODOR,MEERA,39.0,6.0
,,BRAN,HODOR,38.0,6.0
,,DAVOS,SANSA,38.0,6.0
,,RAMSAY,SANSA,37.0,6.0
,,BRONN,JAIME,36.0,6.0
,,JAIME,TOMMEN,36.0,6.0
,,MARGAERY,TOMMEN,36.0,6.0
,,BRYNDEN,JAIME,35.0,6.0
,,DAENERYS,KHAL_MORO,34.0,6.0
,,RAMSAY,SMALLJON,34.0,6.0
,,HIGH_SPARROW,JAIME,33.0,6.0
,,LORAS,MARGAERY,33.0,6.0
,,BRIENNE,BRYNDEN,32.0,6.0
,,EDMURE,JAIME,31.0,6.0
,,JON,RAMSAY,30.0,6.0
,,BENJEN,BRAN,29.0,6.0
,,CERSEI,OLENNA,29.0,6.0
,,CERSEI,QYBURN,29.0,6.0
,,LYANNA,NED,29.0,6.0
,,SANSA,THEON,29.0,6.0
,,DAVOS,EDDISON_TOLLETT,28.0,6.0
,,BRIENNE,PODRICK,27.0,6.0
,,BERIC,HOUND,26.0,6.0
,,HOUND,THOROS,25.0,6.0
,,RAMSAY,ROOSE_BOLTON,25.0,6.0
,,JON,LYANNA_MORMONT,24.0,6.0
,,SANSA,TORMUND,24.0,6.0
,,BALON,YARA,23.0,6.0
,,OSHA,RAMSAY,23.0,6.0
,,ALLISER_THORNE,DAVOS,22.0,6.0
,,HIGH_SPARROW,LORAS,22.0,6.0
,,BRONN,PODRICK,21.0,6.0
,,CAMELLO,LADY_CRANE,21.0,6.0
,,DAENERYS,JORAH,21.0,6.0
,,EDDISON_TOLLETT,TORMUND,21.0,6.0
,,GREY_WORM,VARYS,21.0,6.0
,,LITTLE_SAM,SAM,21.0,6.0
,,MARGAERY,SEPTA_UNELLA,21.0,6.0
,,MELESSA,SAM,21.0,6.0
,,BRAN,NED,20.0,6.0
,,JAQEN,WAIF,20.0,6.0
,,RAMSAY,WALDA,20.0,6.0
,,BRAN,LEAF,19.0,6.0
,,JAIME,WALDER,19.0,6.0
,,JON,ROBETT,19.0,6.0
,,ARYA,WALDER,18.0,6.0
,,CERSEI,KEVAN,18.0,6.0
,,DAENERYS,YARA,18.0,6.0
,,GILLY,LITTLE_SAM,18.0,6.0
,,BALON,EURON,17.0,6.0
,,DAVOS,LYANNA_MORMONT,17.0,6.0
,,EURON,YARA,17.0,6.0
,,BIANCA,LADY_CRANE,16.0,6.0
,,BOBONO,LADY_CRANE,16.0,6.0
,,CERSEI,PYCELLE,16.0,6.0
,,EURON,THEON,16.0,6.0
,,IZEMBARO,LADY_CRANE,16.0,6.0
,,LITTLEFINGER,YOHN_ROYCE,16.0,6.0
,,MISSANDEI,VARYS,16.0,6.0
,,TYRION,YEZZAN,16.0,6.0
,,BLACK_WALDER,LOTHAR,15.0,6.0
,,BLACK_WALDER,WALDER,15.0,6.0
,,CERSEI,HIGH_SPARROW,15.0,6.0
,,CERSEI,LANCEL,15.0,6.0
,,DAENERYS,LHAZAREEN_WOMAN,15.0,6.0
,,DAENERYS,THEON,15.0,6.0
,,GILLY,MELESSA,15.0,6.0
,,HODOR,THREE_EYED_RAVEN,15.0,6.0
,,KINVARA,TYRION,15.0,6.0
,,LITTLEFINGER,ROBIN,15.0,6.0
,,BLACK_WALDER,JAIME,14.0,6.0
,,CERSEI,MARGAERY,14.0,6.0
,,RANDYLL,SAM,14.0,6.0
,,VALA,VARYS,14.0,6.0
,,ALLISER_THORNE,JON,13.0,6.0
,,BIANCA,IZEMBARO,13.0,6.0
,,JAIME,LOTHAR,13.0,6.0
,,JON,WUN_WUN,13.0,6.0
,,LEAF,MEERA,13.0,6.0
,,MAESTER_CITADEL,SAM,13.0,6.0
,,PODRICK,SANSA,13.0,6.0
,,PYCELLE,QYBURN,13.0,6.0
,,RAMSAY,RICKON,13.0,6.0
,,THEON,TYRION,13.0,6.0
,,ARTHUR,NED,12.0,6.0
,,BENJEN,MEERA,12.0,6.0
,,BRAN,NIGHT_KING,12.0,6.0
,,CERSEI,SEPTA_UNELLA,12.0,6.0
,,JAIME,KEVAN,12.0,6.0
,,LYANNA_MORMONT,SANSA,12.0,6.0
,,MAESTER_WOLKAN,RAMSAY,12.0,6.0
,,MELESSA,TALLA,12.0,6.0
,,MELISANDRE,TORMUND,12.0,6.0
,,NED,SANSA,12.0,6.0
,,TORMUND,WUN_WUN,12.0,6.0
,,ALLISER_THORNE,EDDISON_TOLLETT,11.0,6.0
,,BRIENNE,DAVOS,11.0,6.0
,,BRYNDEN,EDMURE,11.0,6.0
,,CLARENZO,LADY_CRANE,11.0,6.0
,,DAENERYS,MISSANDEI,11.0,6.0
,,DICKON,SAM,11.0,6.0
,,EDDISON_TOLLETT,MELISANDRE,11.0,6.0
,,EDDISON_TOLLETT,SANSA,11.0,6.0
,,JOFFREY,LADY_CRANE,11.0,6.0
,,LEM,RAY,11.0,6.0
,,MACE,OLENNA,11.0,6.0
,,MEERA,THREE_EYED_RAVEN,11.0,6.0
,,MELESSA,RANDYLL,11.0,6.0
,,NED,THREE_EYED_RAVEN,11.0,6.0
,,RAMSAY,SON_OFWALDA,11.0,6.0
,,ARYA,BIANCA,10.0,6.0
,,BENJEN,NED,10.0,6.0
,,BIANCA,BOBONO,10.0,6.0
,,BOBONO,CLARENZO,10.0,6.0
,,BRIENNE,JON,10.0,6.0
,,BRIENNE,MELISANDRE,10.0,6.0
,,GREY_WORM,YEZZAN,10.0,6.0
,,HIGH_SPARROW,SEPTA_UNELLA,10.0,6.0
,,JAIME,OLENNA,10.0,6.0
,,JON,NED,10.0,6.0
,,MELISANDRE,SANSA,10.0,6.0
,,PYCELLE,TOMMEN,10.0,6.0
,,RAZDAL,TYRION,10.0,6.0
,,SON_OFWALDA,WALDA,10.0,6.0
,,AERON,YARA,9.0,6.0
,,ALLISER_THORNE,TORMUND,9.0,6.0
,,ARYA,IZEMBARO,9.0,6.0
,,BLACK_WALDER,EDMURE,9.0,6.0
,,BOBONO,IZEMBARO,9.0,6.0
,,BRIENNE,EDDISON_TOLLETT,9.0,6.0
,,BRIENNE,TORMUND,9.0,6.0
,,CLARENZO,IZEMBARO,9.0,6.0
,,DAVOS,STANNIS,9.0,6.0
,,DAVOS,WUN_WUN,9.0,6.0
,,ELLARIA,OLENNA,9.0,6.0
,,GATINS,HOUND,9.0,6.0
,,HODOR,LEAF,9.0,6.0
,,JON,RICKON,9.0,6.0
,,LOTHAR,WALDER,9.0,6.0
,,MACE,MARGAERY,9.0,6.0
,,NYMERIA,OBARA,9.0,6.0
,,AERON,EURON,8.0,6.0
,,BENJEN,LYANNA,8.0,6.0
,,BERIC,THOROS,8.0,6.0
,,BIANCA,CLARENZO,8.0,6.0
,,DAENERYS,DOSH_KHALEEN_LEADER,8.0,6.0
,,DAENERYS,GREY_WORM,8.0,6.0
,,DAENERYS,VARYS,8.0,6.0
,,DAVOS,RAMSAY,8.0,6.0
,,DORAN,ELLARIA,8.0,6.0
,,DOSH_KHALEEN_LEADER,LHAZAREEN_WOMAN,8.0,6.0
,,GILLY,RANDYLL,8.0,6.0
,,GILLY,TALLA,8.0,6.0
,,HIGH_SPARROW,LANCEL,8.0,6.0
,,JAIME,MACE,8.0,6.0
,,JAIME,MARGAERY,8.0,6.0
,,JON,LITTLEFINGER,8.0,6.0
,,JON,SMALLJON,8.0,6.0
,,KINVARA,VARYS,8.0,6.0
,,LEAF,THREE_EYED_RAVEN,8.0,6.0
,,MYRANDA,RAMSAY,8.0,6.0
,,QYBURN,TOMMEN,8.0,6.0
,,RAMSAY,RICKARD_KARSTARK,8.0,6.0
,,RAMSAY,TORMUND,8.0,6.0
,,SAM,TALLA,8.0,6.0
,,ALLISER_THORNE,OLLY,7.0,6.0
,,BELICHO,TYRION,7.0,6.0
,,BENJEN,THREE_EYED_RAVEN,7.0,6.0
,,BOBONO,CAMELLO,7.0,6.0
,,EDMURE,GUARD_CAPTAIN,7.0,6.0
,,GLOVER,JON,7.0,6.0
,,GREY_WORM,RAZDAL,7.0,6.0
,,JAIME,QYBURN,7.0,6.0
,,KEVAN,OLENNA,7.0,6.0
,,KEVAN,TOMMEN,7.0,6.0
,,LORAS,TOMMEN,7.0,6.0
,,LYANNA_MORMONT,MAESTER_MORMONT,7.0,6.0
,,MEERA,NIGHT_KING,7.0,6.0
,,MISSANDEI,RAZDAL,7.0,6.0
,,MISSANDEI,YEZZAN,7.0,6.0
,,NYMERIA,TRYSTANE,7.0,6.0
,,OBARA,OLENNA,7.0,6.0
,,OLENNA,SEPTA_UNELLA,7.0,6.0
,,RAZDAL,YEZZAN,7.0,6.0
,,RICKON,SANSA,7.0,6.0
,,ROBETT,SANSA,7.0,6.0
,,ROBIN,YOHN_ROYCE,7.0,6.0
,,ROOSE_BOLTON,SANSA,7.0,6.0
,,ALLISER_THORNE,BOWEN_MARSH,6.0,6.0
,,ARTHUR_CHILD,QYBURN,6.0,6.0
,,ARYA,CLARENZO,6.0,6.0
,,ARYA,SANSA,6.0,6.0
,,BELICHO,RAZDAL,6.0,6.0
,,BOWEN_MARSH,JON,6.0,6.0
,,BRAN,LYANNA,6.0,6.0
,,BRYNDEN,GUARD_CAPTAIN,6.0,6.0
,,BRYNDEN,PODRICK,6.0,6.0
,,BRYNDEN,SANSA,6.0,6.0
,,CAMELLO,CLARENZO,6.0,6.0
,,CAMELLO,IZEMBARO,6.0,6.0
,,CATELYN,JAIME,6.0,6.0
,,CERSEI,JOFFREY,6.0,6.0
,,CERSEI,LADY_CRANE,6.0,6.0
,,CERSEI,LORAS,6.0,6.0
,,DAENERYS,DROGO,6.0,6.0
,,DAENERYS,RAZDAL,6.0,6.0
,,DAVOS,SMALLJON,6.0,6.0
,,EDMURE,LOTHAR,6.0,6.0
,,HIGH_SPARROW,MACE,6.0,6.0
,,HOUND,LEM,6.0,6.0
,,JON,OLLY,6.0,6.0
,,LADY_CRANE,SANSA,6.0,6.0
,,LANCEL,MARGAERY,6.0,6.0
,,LEAF,NIGHT_KING,6.0,6.0
,,MELISANDRE,STANNIS,6.0,6.0
,,OBARA,TRYSTANE,6.0,6.0
,,RICKON,SMALLJON,6.0,6.0
,,SMALLJON,TORMUND,6.0,6.0
,,TYRION,YARA,6.0,6.0
,,ARYA,BOBONO,5.0,6.0
,,ARYA,CAMELLO,5.0,6.0
,,ARYA,JOFFREY,5.0,6.0
,,BELICHO,GREY_WORM,5.0,6.0
,,BELICHO,MISSANDEI,5.0,6.0
,,BELICHO,YEZZAN,5.0,6.0
,,BLACK_WALDER,BRONN,5.0,6.0
,,BLACK_WALDER,BRYNDEN,5.0,6.0
,,BOBONO,JOFFREY,5.0,6.0
,,BRIENNE,LITTLEFINGER,5.0,6.0
,,BRIENNE,THEON,5.0,6.0
,,BRYNDEN,WALDER,5.0,6.0
,,CERSEI,MOUNTAIN,5.0,6.0
,,CERSEI,MYRCELLA,5.0,6.0
,,CERSEI,TYWIN,5.0,6.0
,,CLARENZO,JOFFREY,5.0,6.0
,,CLARENZO,TYRION,5.0,6.0
,,DAENERYS,KINVARA,5.0,6.0
,,DAVOS,LITTLEFINGER,5.0,6.0
,,DIM_DALBA,JON,5.0,6.0
,,DOM,VARYS,5.0,6.0
,,DORAN,MAESTER_DORNE,5.0,6.0
,,DROGO,KHAL_MORO,5.0,6.0
,,EDDISON_TOLLETT,OLLY,5.0,6.0
,,EDMURE,WALDER,5.0,6.0
,,ELLARIA,TYENE,5.0,6.0
,,JOFFREY,SANSA,5.0,6.0
,,JON,MAESTER_MORMONT,5.0,6.0
,,JON,ROBB,5.0,6.0
,,KEVAN,PYCELLE,5.0,6.0
,,LADY_CRANE,TYRION,5.0,6.0
,,LANCEL,LORAS,5.0,6.0
,,LITTLE_SAM,MELESSA,5.0,6.0
,,MAESTER_MORMONT,SANSA,5.0,6.0
,,NED,RICKARD_STARK,5.0,6.0
,,NIGHT_KING,THREE_EYED_RAVEN,5.0,6.0
,,OLLY,TORMUND,5.0,6.0
,,PODRICK,THEON,5.0,6.0
,,RAMSAY,WUN_WUN,5.0,6.0
,,RANDYLL,TALLA,5.0,6.0
,,RICKARD_KARSTARK,ROOSE_BOLTON,5.0,6.0
,,RICKARD_KARSTARK,SMALLJON,5.0,6.0
,,SANSA,WUN_WUN,5.0,6.0
,,AERON,BALON,4.0,6.0
,,AERON,THEON,4.0,6.0
,,ARTHUR,HOWLAND,4.0,6.0
,,ARYA,CERSEI,4.0,6.0
,,BALON,THEON,4.0,6.0
,,BIANCA,CAMELLO,4.0,6.0
,,BIANCA,JOFFREY,4.0,6.0
,,BIANCA,SANSA,4.0,6.0
,,BOBONO,SANSA,4.0,6.0
,,BOBONO,TYRION,4.0,6.0
,,BOBONO,TYWIN,4.0,6.0
,,BOWEN_MARSH,DAVOS,4.0,6.0
,,BOWEN_MARSH,EDDISON_TOLLETT,4.0,6.0
,,BOWEN_MARSH,MELISANDRE,4.0,6.0
,,BOWEN_MARSH,OLLY,4.0,6.0
,,BOWEN_MARSH,OTHELL_YARWYCK,4.0,6.0
,,BOWEN_MARSH,TORMUND,4.0,6.0
,,BRIENNE,STANNIS,4.0,6.0
,,BRONN,LOTHAR,4.0,6.0
,,BRYNDEN,LOTHAR,4.0,6.0
,,CERSEI,CLARENZO,4.0,6.0
,,CERSEI,MACE,4.0,6.0
,,CERSEI,SANSA,4.0,6.0
,,CLARENZO,SANSA,4.0,6.0
,,DAARIO,LHAZAREEN_WOMAN,4.0,6.0
,,DAENERYS,YEZZAN,4.0,6.0
,,DAVOS,MAESTER_MORMONT,4.0,6.0
,,DAVOS,OLLY,4.0,6.0
,,DICKON,GILLY,4.0,6.0
,,DIM_DALBA,TORMUND,4.0,6.0
,,DORAN,TYENE,4.0,6.0
,,EDDISON_TOLLETT,PODRICK,4.0,6.0
,,GILLY,MAESTER_CITADEL,4.0,6.0
,,GLOVER,MANDERLY,4.0,6.0
,,HARALD,RAMSAY,4.0,6.0
,,HIGH_SPARROW,OLENNA,4.0,6.0
,,HODOR,LYANNA,4.0,6.0
,,HODOR,NIGHT_KING,4.0,6.0
,,HOWLAND,NED,4.0,6.0
,,JAIME,MYRCELLA,4.0,6.0
,,JAIME,SON_OF_EDMURE,4.0,6.0
,,JOFFREY,TYRION,4.0,6.0
,,JON,MANDERLY,4.0,6.0
,,JON,PODRICK,4.0,6.0
,,JON,SAM,4.0,6.0
,,JON,STANNIS,4.0,6.0
,,KEVAN,MARGAERY,4.0,6.0
,,LITTLEFINGER,TORMUND,4.0,6.0
,,LORAS,OLENNA,4.0,6.0
,,LYANNA_MORMONT,ROBB,4.0,6.0
,,MAESTER_WOLKAN,MYRANDA,4.0,6.0
,,MAESTER_WOLKAN,RICKARD_KARSTARK,4.0,6.0
,,MYRCELLA,TOMMEN,4.0,6.0
,,NYMERIA,OLENNA,4.0,6.0
,,PODRICK,TORMUND,4.0,6.0
,,RED_PRIEST,TYRION,4.0,6.0
,,SANSA,SMALLJON,4.0,6.0
,,SANSA,TYRION,4.0,6.0
,,STANNIS,TORMUND,4.0,6.0
,,AERYS,TYRION,3.0,6.0
,,ALLISER_THORNE,MELISANDRE,3.0,6.0
,,ALLISER_THORNE,OTHELL_YARWYCK,3.0,6.0
,,ALLISER_THORNE,WUN_WUN,3.0,6.0
,,AREO,DORAN,3.0,6.0
,,AREO,ELLARIA,3.0,6.0
,,AREO,TYENE,3.0,6.0
,,ARTHUR,BRAN,3.0,6.0
,,ARTHUR,THREE_EYED_RAVEN,3.0,6.0
,,ARYA,BRAN,3.0,6.0
,,ARYA,TYRION,3.0,6.0
,,BENJEN,HODOR,3.0,6.0
,,BERIC,LEM,3.0,6.0
,,BIANCA,CERSEI,3.0,6.0
,,BIANCA,NED,3.0,6.0
,,BIANCA,TYRION,3.0,6.0
,,BOBONO,CERSEI,3.0,6.0
,,BOBONO,NED,3.0,6.0
,,BRAN,JON,3.0,6.0
,,BRAN,RICKON,3.0,6.0
